State,Agency,Code,Name,Latitude (º),Longitude (º),Altitude (m),Start year,End year,Years,K,a,b,c,K_r,a_r,b_r,c_r,NSE_all18,R2_all18,RMSE_all18
PE,ANA,735086,Vertentes,-7.9167,-35.9833,401.0,,,14.0,2282.3,0.17,17.913,0.909,485.19516,0.19251274,1.1310713e-10,0.7876377,0.6079030297219226,0.6079030297219226,38.51535051447565
PE,ANA,737037,Tabira,-7.5833,-37.55,580.0,,,10.0,599.973,0.103,7.628,0.632,571.20087,0.15678747,1.2267817e-10,0.79421085,0.8705757234003729,0.8705757234003729,14.666274964596688
PE,ANA,738030,Serra Talhada,-7.98333,-38.3,435.0,,,11.0,764.167,0.76,12.879,0.66,645.1832,0.18494639,1.6860842e-10,0.8093805,-0.3825592342562545,-0.3825592342562545,805.5869442635172
PE,ANA,740014,Araripina,-7.55,-40.5667,620.0,,,10.0,387.23,0.143,0.725,0.609,816.2653,0.20321275,24.1513,0.8333564,0.739715292016521,0.739715292016521,20.467996804075238
PE,ANA,740024,Serrolândia,-7.4167,-40.1833,720.0,,,11.0,947.444,0.116,11.767,0.749,250.02295,0.19115928,1.11222036e-07,0.66780734,0.5956937052398587,0.5956937052398587,26.831387079332075
PE,ANA,835007,Bezerros,-8.2333,-35.75,471.0,1970.0,1989.0,19.0,768.7,0.24,9.0,0.824,482.4767,0.25528216,2.1853432e-13,0.7890319,0.984382405366909,0.984382405366909,5.787258342200286
PE,ANA,835027,Glória do Goita,-8.0,-35.29999999,200.0,1970.0,1990.0,20.0,565.2,0.2333,17.0,0.7533,567.54297,0.21880357,1.6927271e-10,0.78568304,0.5793982884644988,0.5793982884644988,21.887155916900877
PE,ANA,836004,Belo Jardim,-8.33333,-36.45,616.0,,,11.0,2178.87,0.123,22.834,0.875,471.30078,0.22592442,1.8278829e-13,0.7945198,0.7792048463991874,0.7792048463991874,23.350141520489828
PE,ANA,837003,Arcoverde (Rio Branco),-8.43329999,-37.06669999,663.0,1969.0,1986.0,17.0,1116.5,0.257,19.0,0.8837,578.924,0.21838035,0.5010358,0.80903536,0.957590808872191,0.957590808872191,9.18250111474774
PE,ANA,837011,Custódia,-8.1,-37.65,542.0,,,11.0,3112.238,0.122,26.796,0.935,491.1319,0.16473724,1.9293053e-11,0.80306053,0.5624621753725094,0.5624621753725094,34.551511317459585
PE,ANA,839017,Salgueiro,-8.0667,-39.1167,415.0,,,10.0,1719.692,0.11,16.676,0.795,745.0934,0.17055678,3.7551073e-10,0.82012177,0.8295104105222261,0.8295104105222261,23.538601655774027
PE,ANA,840013,Jutaí,-8.6333,-40.2333,361.0,,,10.0,395.531,0.133,1.34,0.565,1024.4584,0.19395019,1.316376,0.8758795,0.7908904857901026,0.7908904857901026,19.783726319590226
PE,SUDENE,3878358,Catende,-8.66694,-35.71694,168.0,1965.0,1975.0,11.0,743.4,0.267,12.0,0.8155,791.12085,0.2237535,3.7239432,0.8126972,0.9121431105235779,0.9121431105235779,13.863113051106927
PE,-,-,Nazaré,-7.73333333,-35.25,87.0,,,19.0,421.19,0.23,4.0,0.68,655.02905,0.21248762,5.885981e-11,0.7833111,0.8649874840101992,0.8649874840101992,16.311032416245023
PI,ANA,342004,Luzilândia (Porto Alegre),-3.4667,-42.3667,20.0,1966.0,1995.0,18.0,3480.4,0.1546,32.7,0.9615,4403.267,0.16134742,43.74006,1.0431818,0.8703754052882294,0.8703754052882294,18.95140609216745
PI,ANA,442004,Campo Maior,-4.8167,-42.1833,125.0,1979.0,1994.0,15.0,1738.6,0.1363,22.3,0.838,2499.164,0.14778127,31.404675,0.97793686,0.8115273341501853,0.8115273341501853,20.797281955673203
PI,ANA,542012,Teresina,-5.0878,-42.79919999,100.0,1982.0,2015.0,33.0,2491.6,0.142,20.0,0.8943,2468.1753,0.13284351,31.62081,0.9699648,0.5585668842227118,0.5585668842227118,40.269032566204324
PI,ANA,742002,Oeiras,-7.0167,-42.13329999,170.0,1964.0,1995.0,26.0,2521.4,0.1654,31.3,0.9304,2055.9817,0.2292212,52.55163,0.9428847,0.7771358452082703,0.7771358452082703,21.64434042233894
PR,ANA,2349033,Tomazina,-23.76666667,-49.95,483.0,1979.0,1990.0,12.0,2676.7,0.149,29.0,0.931,4111.921,0.16196088,34.57516,1.01196,0.993732486295076,0.993732486295076,3.790761792150379
PR,ANA,2350018,Bandeirantes,-23.1,-50.35,440.0,,,20.0,1077.21,0.157,10.0,0.781,3496.5535,0.20974456,33.61403,0.98543745,0.9578329181356439,0.9578329181356439,10.820518743157098
PR,ANA,2350068,Cambará,-23.0,-50.03333333,450.0,1964.0,1990.0,27.0,1772.96,0.126,17.0,0.867,3169.087,0.19420093,31.297298,0.9784198,0.9579107258503005,0.9579107258503005,9.913099078912646
PR,ANA,2352017,Paranavaí,-23.08333333,-52.43333333,480.0,1975.0,1985.0,11.0,2808.67,0.104,33.0,0.93,3063.1038,0.15367478,68.27106,0.95253223,0.8083781548371863,0.8083781548371863,17.46299361863236
PR,ANA,2352019,Cianorte,-23.66666667,-52.58333333,530.0,1972.0,1984.0,13.0,2115.81,0.145,22.0,0.849,4260.9507,0.14046645,70.54976,0.99471647,0.49494675895833795,0.49494675895833795,41.377333508324476
PR,ANA,2353053,Umuarama,-23.73333333,-53.28333333,480.0,1971.0,1987.0,16.0,1752.27,0.148,17.0,0.84,11023.224,0.16578062,92.61809,1.1237663,0.7746599195153299,0.7746599195153299,26.840733864081987
PR,ANA,2449013,Cerro Azul,-24.81666667,-49.25,443.0,1972.0,1990.0,19.0,1625.55,0.138,18.0,0.86,3894.5913,0.1847685,36.041077,1.0123142,0.9681412344453474,0.9681412344453474,8.232400557368981
PR,ANA,2450011,Telêmaco Borba,-24.33333333,-50.61666667,768.0,1977.0,1987.0,11.0,3235.19,0.163,24.0,0.968,4650.809,0.17121175,29.998697,1.0333979,0.9991814171110657,0.9991814171110657,1.6957264445776836
PR,ANA,2451014,Ivaiporã,-24.25,-51.65,360.0,,,16.0,676.71,0.158,1.0,0.726,6913.745,0.2002706,55.350716,1.0600088,0.8939077560429882,0.8939077560429882,17.533824200424807
PR,ANA,2452013,Nova Cantu,-24.66666667,-52.56666667,520.0,,,20.0,2778.43,0.149,24.0,0.94,9378.683,0.1157526,71.77249,1.0994081,0.8480200151908529,0.8480200151908529,20.883219168635947
PR,ANA,2452061,Palmital,-24.88333333,-52.21666667,890.0,1979.0,1990.0,12.0,1548.46,0.13,16.0,0.834,8688.891,0.16516033,72.485565,1.0781121,0.964139162710627,0.964139162710627,9.294810233761583
PR,ANA,2453023,Cascavel,-24.93333333,-53.43333333,760.0,1972.0,1985.0,14.0,1062.92,0.141,5.0,0.776,22857.484,0.17483683,99.09739,1.2160095,0.9026606278580573,0.9026606278580573,18.379515253078292
PR,ANA,2548000,Morretes,-25.46669999,-48.8333,8.0,1965.0,1987.0,23.0,2160.23,0.155,24.0,0.89,3340.4873,0.22608791,33.515854,0.9570009,0.8001808403969966,0.8001808403969966,22.782069381692423
PR,ANA,2549001,Porto Amazonas,-25.55,-49.88333333,793.0,,,15.0,2543.31,0.196,27.0,0.952,4526.9824,0.16282262,37.88624,1.0263228,0.9932922426075366,0.9932922426075366,4.273281919182265
PR,ANA,2549003,Rio da Várzea dos Lima,-25.95,-49.39305556,810.0,1989.0,2002.0,14.0,454.6,0.1423,0.0,0.6766,2856.613,0.14557704,33.117485,0.96494555,0.9624407239165144,0.9624407239165144,7.8844004705747865
PR,ANA,2550008,Ponta Grossa,-25.1,-50.16666667,869.0,,,30.0,1421.85,0.19,17.0,0.86,4111.411,0.19152567,30.286709,1.0165728,0.8970919887247593,0.8970919887247593,16.036770995954964
PR,ANA,2550025,Teixeiras Soares (Est. Exper.),-25.45,-50.58333333,893.0,,,28.0,959.18,0.177,9.0,0.789,5749.64,0.18229766,36.362465,1.0356491,0.7140948195504782,0.7140948195504782,27.138273952985244
PR,ANA,2550071,Ponta Grossa,-25.21666667,-50.01666667,880.0,1953.0,1989.0,37.0,1902.39,0.152,21.0,0.893,4047.2532,0.1734245,31.714752,1.0162151,0.9493464195206777,0.9493464195206777,10.584400417139227
PR,ANA,2553015,Planalto,-25.7,-53.76666667,400.0,1972.0,1989.0,18.0,1659.59,0.156,14.0,0.84,35458.395,0.19467457,107.77944,1.2630762,0.9273041813584063,0.9273041813584063,16.080641129910305
PR,ANA,2554026,São Miguel do Iguaçu,-25.18333333,-54.13333333,307.0,,,14.0,2886.0,0.124,26.0,0.927,48756.83,0.19078101,127.085884,1.315707,0.9276910640507012,0.9276910640507012,13.738860056473133
PR,ANA,2651006,Palmas,-26.48333333,-51.98333333,1091.0,,,18.0,1303.47,0.126,12.0,0.815,6461.444,0.17087345,58.287693,1.0467088,0.9587048247956171,0.9587048247956171,9.830969233167014
PR,ANA,2652003,Clevelândia,-26.41666667,-52.35,930.0,1972.0,1985.0,14.0,2553.88,0.166,24.0,0.917,7099.11,0.16896777,59.041595,1.0591999,0.9651483812159347,0.9651483812159347,10.621266675335352
PR,ANA,2652035,Pato Branco,-26.11666667,-52.68333333,700.0,1979.0,1989.0,11.0,879.43,0.152,9.0,0.732,9893.331,0.16192715,61.772358,1.0868359,0.9028411634447866,0.9028411634447866,15.788277464461428
PR,-,-,Curitiba,-25.41666667,-49.28333333,915.0,,,34.0,1790.34,0.2,13.0,0.9,3798.5754,0.16516943,35.056293,0.9887326,0.9324699272420174,0.9324699272420174,16.596735111290204
PR,-,-,Jacarezinho,-23.15,-50.01666667,471.0,,,11.0,1667.47,0.14,19.0,0.86,3214.3865,0.2250328,29.919914,0.97481704,0.710937564787369,0.710937564787369,24.994996714469032
PR,-,-,Paranaguá,-25.51666667,-48.5,4.0,,,24.0,637.22,0.2,6.0,0.65,2366.824,0.19804849,24.391024,0.9023763,0.9954793761542153,0.9954793761542153,4.1146269864717295
PR,-,-,Apucarana,-23.5,-51.53333333,870.0,,,18.0,1301.07,0.177,15.0,0.836,3983.6309,0.23511665,49.845978,0.9947419,0.9473492843747392,0.9473492843747392,11.423835862489003
PR,-,-,Francisco Beltrão,-26.08333333,-53.05,650.0,1973.0,1988.0,16.0,1012.28,0.182,9.0,0.76,11536.413,0.16953121,63.681755,1.1008564,0.9382338321361154,0.9382338321361154,14.836384082280563
PR,-,-,Guarapuava,-25.36472222,-51.51361111,950.0,1976.0,1985.0,10.0,1039.68,0.171,10.0,0.799,7127.6514,0.19532502,60.216053,1.066675,0.9482076248996941,0.9482076248996941,11.508923589657151
PR,-,-,Guaraqueçaba,-25.21666667,-48.33333333,22.0,,,15.0,1479.78,0.172,19.0,0.802,2511.845,0.15601079,28.354038,0.91216606,0.9653257387928388,0.9653257387928388,10.53297456986554
PR,-,-,Laranjeiras do Sul,-25.41666667,-52.41666667,850.0,1972.0,1989.0,18.0,771.97,0.148,8.0,0.726,8577.235,0.21425216,74.28861,1.0728393,0.8058162927189707,0.8058162927189707,20.263599540969206
PR,-,-,Londrina,-23.3,-51.15,569.0,1975.0,1985.0,11.0,3132.56,0.093,30.0,0.939,4297.907,0.20851068,43.56567,1.0008576,0.7833713613216504,0.7833713613216504,20.45666268135384
PR,-,-,Piraquara,-25.41666667,-49.13333333,900.0,1978.0,1987.0,10.0,1537.8,0.12,17.0,0.859,3244.9941,0.17129646,33.82974,0.9778704,0.9413932154176492,0.9413932154176492,10.2120993161773
PR,-,-,Santa Isabel do Ivaí,-23.0,-53.18333333,400.0,,,16.0,1824.73,0.166,17.0,0.892,5891.908,0.1629608,85.54331,1.0558945,0.6250647991178404,0.6250647991178404,32.22917780136699
PR,-,-,UHE Tibagi Montante Jusante,-24.5,-50.4,710.0,,,10.0,1592.58,0.136,11.0,0.882,4640.5625,0.18522227,28.706226,1.0315727,0.7899628430318851,0.7899628430318851,23.322438728453722
RJ,Alerta Rio,11,Irajá,-22.82694444,-43.33694444,,1998.0,2015.0,17.0,1642.0,0.1915,25.3,0.8445,2252.101,0.20363623,24.210098,0.9241166,0.9854695147392449,0.9854695147392449,6.130971821104228
RJ,INMET,83695,Itaperuna,-21.2,-41.9,129.0,1974.0,1989.0,16.0,4999.882,0.196,34.462,0.986,2333.011,0.15357794,43.382298,0.94344026,0.20862439358623375,0.20862439358623375,69.01399266587711
RJ,ANA,2141044,Campos,-21.75,-41.33333333,11.0,,,29.0,1467.4,0.17,10.0,0.84,1778.3055,0.191481,38.28962,0.9324549,0.46995574366330894,0.46995574366330894,45.489792388487174
RJ,ANA,2242019,Vargem Alta,-22.29939999,-42.4011,1100.0,1993.0,2007.0,14.0,1172.5,0.1652,9.0,0.7729,3962.821,0.19762473,40.08032,0.9888832,0.9558089844317388,0.9558089844317388,13.129831510884948
RJ,ANA,2242070,Nova Friburgo,-22.28333333,-42.53333333,831.0,,,27.0,2063.87,0.18,28.0,0.88,3689.0837,0.20826097,49.29905,0.99501973,0.961469602017504,0.961469602017504,10.005788732206215
RJ,ANA,2242074,Cordeiro,-22.03333333,-42.38333333,485.0,1974.0,1989.0,13.0,612.197,0.185,5.0,0.695,4024.4666,0.17944737,65.62207,1.0329921,0.6424794257505773,0.6424794257505773,30.086012730165603
RJ,ANA,2243004,Conservatória,-22.2875,-43.9294,550.0,1996.0,2013.0,17.0,1970.4,0.1468,19.0,0.8742,3002.4058,0.1462997,28.668716,0.9955133,0.8854037222315895,0.8854037222315895,18.138543794504002
RJ,ANA,2243008,Manuel Duarte,-22.08579999,-43.55669999,396.0,2001.0,2015.0,14.0,1994.9,0.1437,17.0,0.9011,2744.033,0.113711394,45.70273,1.0032566,0.39732121665464626,0.39732121665464626,39.9782799991069
RJ,ANA,2243011,Rio da Cidade,-22.4381,-43.1703,704.0,1997.0,2014.0,17.0,2655.6,0.1644,30.6,0.8862,1900.0632,0.13524126,24.53736,0.88823986,0.7973119684005012,0.7973119684005012,25.914620931797447
RJ,ANA,2243141,Bangu,-22.86666667,-43.45,40.0,,,21.0,2396.68,0.22,24.0,0.9,2757.1401,0.22285065,29.346748,0.9469997,0.9630857968710348,0.9630857968710348,13.370757535030842
RJ,ANA,2243186,Ecologia Agric. (Km 47),-22.76666667,-43.68333333,33.0,1974.0,1989.0,16.0,3812.02,0.218,34.565,0.999,2403.0562,0.28247386,28.175951,0.95474935,0.9780847193933186,0.9780847193933186,9.040418392224764
RJ,ANA,2244085,Volta Redonda,-22.48333333,-44.08333333,418.0,,,13.0,1707.29,0.15,12.0,0.84,3737.4236,0.15143506,27.258324,1.0138849,0.913883022820754,0.913883022820754,18.66306734545002
RJ,ANA,2244087,Resende,-22.48333333,-44.46666667,441.0,,,34.0,2393.05,0.17,18.0,0.9,3608.5625,0.19177932,23.266535,0.9968673,0.9981693288336358,0.9981693288336358,2.84005434707187
RJ,ANA,2244091,Alto do Itatiaia,-22.41666667,-44.83333333,2199.0,,,25.0,893.45,0.23,7.0,0.72,2021.8734,0.225971,14.835487,0.9381639,0.9431154421639956,0.9431154421639956,18.126723057820925
RJ,ANA,2244093,Pinheiral,-22.51666667,-44.0,385.0,,,26.0,2313.3,0.21,16.0,0.93,3303.393,0.19146332,26.141863,1.009485,0.8987324324054108,0.8987324324054108,22.573995746065883
RJ,-,-,Petrópolis,-22.51666667,-43.18333333,824.0,,,32.0,2187.74,0.15,29.0,0.85,2399.3105,0.15322417,24.197044,0.90581685,0.9938608885357535,0.9938608885357535,4.154210178404749
RJ,-,-,Teresópolis,-22.45,-42.91666667,874.0,,,33.0,934.49,0.25,17.0,0.76,1982.1394,0.15690139,22.859674,0.8998026,0.8925538693269807,0.8925538693269807,19.109900575685298
RJ,-,-,Vassouras,-22.4,-43.65,437.0,,,26.0,1366.08,0.2,11.0,0.85,2452.1611,0.33666036,30.915426,0.9714791,0.8380699712930952,0.8380699712930952,24.548195919577438
RJ,Geo-Rio,-,Campo Grande,-22.9,-43.56,,1997.0,2014.0,17.0,3763.91,0.22,72.8,0.9,2987.715,0.24273403,34.59504,0.966821,0.9675960711789542,0.9675960711789542,9.740206159646524
RJ,Geo-Rio,-,Cidade de Deus,-22.95,-43.36,,1997.0,2014.0,17.0,1306.84,0.19,19.46,0.79,2372.7783,0.21427555,25.214367,0.92873204,0.993356200196876,0.993356200196876,4.493512564370013
RJ,Geo-Rio,-,Gericinó,-22.52,-43.35,,1997.0,2009.0,12.0,11547.76,0.2,61.63,1.15,2608.0542,0.16274038,28.052217,0.9268946,0.9424695448043859,0.9424695448043859,14.274249191724124
RJ,Geo-Rio,-,Mendanha,-22.49,-43.31,,1997.0,2009.0,12.0,531.79,0.17,7.06,0.63,2735.8794,0.16941644,31.331131,0.93861896,0.9931585056910793,0.9931585056910793,3.8776361885610635
RJ,Geo-Rio,-,Riocentro,-22.98,-43.41,,1997.0,2014.0,17.0,1886.83,0.18,37.42,0.78,2789.2744,0.2288425,30.898754,0.9507646,0.9710699403207592,0.9710699403207592,9.842748481695654
RJ,Geo-Rio,-,Santa Cruz,-22.91,-43.68,,1997.0,2014.0,17.0,6455.6,0.17,45.89,1.05,2991.8657,0.24071245,37.080154,0.97614306,0.9686832301569226,0.9686832301569226,10.1938351188273
RO,ANA,863000,Porto Velho,-8.7667,-63.91669999,95.0,,,12.0,2362.74,0.12,24.0,0.86,2697.6147,0.13610078,31.216263,0.9607666,0.7822563409797765,0.7822563409797765,25.5946547270676
RO,ANA,964005,Jaciparaná,-9.25,-64.4,83.0,2002.0,2012.0,11.0,1012.9,0.1658,12.1,0.7118,933.8368,0.15192065,11.037881,0.8258939,0.5957369021473137,0.5957369021473137,38.18779423994502
RR,ANA,8161001,Caracaraí,1.8214,-61.1236,84.0,2001.0,2014.0,13.0,860.7,0.1635,0.0,0.7595,798.3995,0.13743599,22.920645,0.8061199,0.21460859822084777,0.21460859822084777,59.30570364008678
RS,ANA,2854011,São Luiz Gonzaga,-28.4,-54.96666667,245.0,,,22.0,1038.51,0.15,6.0,0.76,1912.7881,0.14303167,39.094902,0.8650127,0.6796706856673399,0.6796706856673399,33.99620459979485
RS,ANA,2950061,Morungava,-29.8508,-50.91029999,308.0,1993.0,2020.0,27.0,1138.7,0.1776,18.4,0.8037,5810.792,0.16791159,37.065086,1.0524175,0.7607065239426551,0.7607065239426551,21.910916972800468
RS,ANA,2951003,Bento Gonçalves,-29.15,-51.5167,640.0,1974.0,2013.0,40.0,704.7,0.1696,7.1,0.7278,1925.2656,0.17178561,1.34986,0.89225215,-1.3775930822460252,-1.3775930822460252,71.58285161542206
RS,ANA,3050006,Viamão,-30.08333333,-50.78333333,52.0,,,15.0,505.02,0.19,5.3,0.71,4734.9634,0.17531456,37.03733,1.0364645,0.7125085328809784,0.7125085328809784,21.496706148335274
RS,ANA,3051011,Porto Alegre,-30.05359999,-51.17329999,47.0,1974.0,2014.0,41.0,573.1,0.1889,0.0,0.7256,4205.7417,0.17483146,31.216618,1.0052799,0.8995386281112285,0.8995386281112285,16.932547712191955
RS,ANA,3054016,Granja Umbu,-30.51439999,-54.77029999,100.0,1997.0,2010.0,13.0,1595.2,0.1767,22.0,0.8278,1966.9933,0.16869655,20.41296,0.8696641,0.9909583888210665,0.9909583888210665,5.050040027407102
RS,ANA,3152011,Passo do Mendonça,-31.0006,-52.0492,40.0,1994.0,2011.0,17.0,880.1,0.1783,0.0,0.7595,1486.6113,0.16186732,25.689762,0.86015964,0.6004201231599329,0.6004201231599329,45.62603047559805
RS,ANA,3152013,Pedro Osório,-31.8797,-52.8103,27.0,1977.0,2013.0,37.0,813.4,0.1742,10.5,0.7474,2226.3496,0.16517267,36.533657,0.9236166,0.9221589636303391,0.9221589636303391,12.945757867728378
RS,-,-,Alegrete,-29.76666667,-55.78333333,121.0,,,17.0,777.44,0.13,3.5,0.67,2759.556,0.17797306,46.008083,0.92037624,0.7997435882063519,0.7997435882063519,26.46853339192335
RS,-,-,Bagé,-31.33333333,-54.08333333,197.0,,,18.0,604.9,0.21,3.25,0.72,1781.9208,0.17794591,22.499971,0.87995964,0.9758214270895907,0.9758214270895907,8.41400243901111
RS,-,-,Caxias do Sul,-29.16666667,-51.2,760.0,,,26.0,702.71,0.24,8.85,0.74,3786.126,0.1692928,19.262032,0.9885778,0.7175282862651212,0.7175282862651212,29.399912445409164
RS,-,-,Cruz Alta,-28.63333333,-53.61666667,473.0,,,15.0,863.25,0.14,3.6,0.7,931.684,0.15841062,2.8775688e-07,0.7839449,0.9826421827111537,0.9826421827111537,8.215829350125155
RS,-,-,Encruzilhada do Sul,-30.55,-52.51666667,428.0,,,18.0,431.09,0.19,3.7,0.64,2297.2605,0.14585957,28.864119,0.93134207,0.9722467699585392,0.9722467699585392,7.3363133019855225
RS,-,-,Iraí,-27.18333333,-53.28333333,200.0,,,16.0,598.65,0.2,4.4,0.67,1361.8992,0.14989713,8.351948,0.8339056,0.9870611627120248,0.9870611627120248,6.489838579654044
RS,-,-,Passo Fundo,-28.26666667,-52.41666667,680.0,,,31.0,670.74,0.21,7.9,0.74,1143.9353,0.16823173,9.844828e-12,0.82287276,0.3891470169675503,0.3891470169675503,37.782956093005666
RS,-,-,Porto Alegre,-30.03333333,-51.21666667,47.0,,,21.0,627.54,0.31,7.9,0.74,3894.766,0.18063433,30.023033,0.99558926,0.9442702645541233,0.9442702645541233,15.911749897242828
RS,-,-,Rio Grande,-32.03333333,-52.1,3.0,,,20.0,774.14,0.23,6.9,0.74,3708.0466,0.15221033,55.822227,1.0033853,0.5393886633019291,0.5393886633019291,42.20698484471562
RS,-,-,Santa Maria,-29.68333333,-53.81666667,142.0,,,16.0,870.38,0.24,15.2,0.73,825.701,0.14438269,0.026205398,0.761925,0.9151661313020829,0.9151661313020829,17.502970793305135
RS,-,-,Santa Vitória do Palmar,-33.51666667,-53.36666667,6.0,,,19.0,1036.5,0.28,22.8,0.77,2326.7878,0.17400774,36.443832,0.93703204,0.675140481412632,0.675140481412632,35.674729997008846
RS,-,-,Pelotas,-31.77611111,-52.35944444,13.0,1982.0,2015.0,34.0,1100.0,0.163,16.47,0.766,2505.0115,0.16967115,43.090584,0.94230384,0.8321339124645354,0.8321339124645354,19.949162254625783
SC,ANA,2649020,Blumenau,-26.91666667,-49.05,14.0,,,18.0,6649.15,0.21,43.0,1.1,1449.8062,0.17374885,18.318623,0.85835344,0.9022590508528807,0.9022590508528807,18.50356297945365
SC,ANA,2649060,Primeiro Salto do Cubatão,-26.2158,-49.0806,790.0,1997.0,2012.0,15.0,608.2,0.161,12.0,0.6552,2635.5874,0.14649343,24.92744,0.9121015,0.8534113767649402,0.8534113767649402,16.23898990491133
SC,ANA,2652031,São Lourenço do Oeste,-26.4003,-52.8956,720.0,1997.0,2017.0,21.0,1092.8,0.1237,10.1,0.7499,8732.611,0.15948893,54.887,1.0823485,0.9502529417887954,0.9502529417887954,11.644547304200563
SC,ANA,2653005,São José do Cedro,-26.465,-53.4536,720.0,1997.0,2017.0,21.0,835.5,0.1672,11.0,0.7116,12675.916,0.17155398,65.911514,1.1333733,0.9161816908580035,0.9161816908580035,14.83999770229862
SC,ANA,2749016,Neisse Central,-27.0403,-49.3814,200.0,1957.0,2015.0,58.0,1251.6,0.1495,18.9,0.8083,1620.4183,0.16419591,17.09414,0.8684307,0.9562490317735287,0.9562490317735287,9.040845827665773
SC,ANA,2749035,Bocaina do Sul,-27.7536,-49.9639,900.0,1966.0,2018.0,52.0,9763.0,0.1743,9.1,0.7887,3310.3416,0.19263372,26.894064,0.9727497,-0.7793357651941903,-0.7793357651941903,680.7962950114811
SC,ANA,2751011,Irani,-27.0511,-51.9122,1040.0,1996.0,2016.0,21.0,730.6,0.1387,6.4,0.7065,4875.764,0.1732031,48.91501,1.015649,0.9657987925050384,0.9657987925050384,8.671623749662633
SC,-,-,Florianópolis,-27.58333333,-48.55,2.0,,,29.0,1625.5,0.23,33.0,0.82,1420.2545,0.21415883,14.532612,0.8271641,0.9426918083797619,0.9426918083797619,13.341873555776978
SC,-,-,Lages (CAV Weather Station),-27.81666667,-50.33333333,920.0,2000.0,2009.0,10.0,2050.0,0.2,30.0,0.89,1843.6553,0.18720612,13.532569,0.89136446,0.8793557416626155,0.8793557416626155,17.58859605089314
SP,ANA,2048077,Fazenda Continental,-20.25,-48.65,500.0,1975.0,1985.0,10.0,1680.649,0.183,24.999,0.814,1807.8286,0.17800048,16.45107,0.90815294,0.9507356211147299,0.9507356211147299,12.564212454657172
SP,ANA,2049028,Nipoã,-20.9167,-49.7833,460.0,1974.0,1985.0,11.0,1999.898,0.165,20.137,0.875,1301.2715,0.1675374,15.270453,0.8633928,0.8646542818374439,0.8646542818374439,20.728125560733133
SP,ANA,2050015,Auriflama,-20.7,-50.55,450.0,1974.0,1984.0,10.0,1999.979,0.137,19.24,0.895,1129.5613,0.16051954,6.7431455,0.8366801,0.9825367718026274,0.9825367718026274,6.420937908176144
SP,ANA,2147045,Ribeirão Preto (IAC),-21.18333333,-47.7833,621.0,1948.0,2006.0,58.0,5144.9,0.1657,30.2258,1.0557,2080.7327,0.16562028,17.885561,0.90911657,0.9866305899814138,0.9866305899814138,6.890658765981845
SP,ANA,2147048,Mococa (IAC),-21.46666667,-47.01666667,665.0,1970.0,1990.0,21.0,2667.0,0.1366,20.0,0.96,2106.9778,0.19319856,24.178543,0.9415479,0.9772814233596501,0.9772814233596501,7.6204013481263475
SP,ANA,2147049,São Simão,-21.4833,-47.55,617.0,,,26.0,874.46,0.2,12.0,0.75,1771.5511,0.17763251,17.288727,0.9059519,0.9889781781098618,0.9889781781098618,5.4943533864630325
SP,ANA,2148030,São Lourenço do Turvo,-21.53333333,-48.51666667,560.0,1975.0,1991.0,16.0,2000.0,0.129,19.5,0.867,940.60736,0.16408506,10.637098,0.82425547,0.8483876549771758,0.8483876549771758,20.14569644195799
SP,ANA,2148071,Itaju,-21.9833,-48.8,500.0,1974.0,1991.0,17.0,2000.0,0.151,21.057,0.864,2297.1084,0.17034088,59.471752,0.9509649,0.3494318370196998,0.3494318370196998,43.94473906831387
SP,ANA,2148087,Chibarro,-21.88333333,-48.05,650.0,1974.0,1991.0,17.0,1999.924,0.125,24.998,0.841,2398.1458,0.17800641,28.843958,0.9466632,0.9493553487033977,0.9493553487033977,11.145241121356264
SP,ANA,2149030,Fazenda Chantebled,-21.9167,-49.7833,460.0,1974.0,1984.0,10.0,1500.353,0.128,25.0,0.75,2629.9753,0.17418624,37.90383,0.9778426,0.6758326452767056,0.6758326452767056,29.536883435877517
SP,ANA,2150025,Piacatu,-21.6,-50.6,420.0,1974.0,1984.0,10.0,1995.396,0.099,25.0,0.818,1198.8228,0.22095042,20.559238,0.8514541,0.8882470020367885,0.8882470020367885,16.40669230012738
SP,ANA,2150034,Queiroz,-21.8,-50.2333,430.0,1974.0,1984.0,10.0,915.365,0.132,10.85,0.723,2731.6023,0.15542415,41.983494,0.9621458,0.8070616668043187,0.8070616668043187,21.052118289744215
SP,ANA,2150040,Usina Quatiara,-21.95,-50.9333,320.0,1974.0,1991.0,17.0,1106.774,0.138,25.0,0.707,1437.0627,0.19446053,33.283173,0.87392575,0.7432290793870753,0.7432290793870753,23.3641207627401
SP,ANA,2151007,Tabajara,-21.28333333,-51.13333333,370.0,1974.0,1984.0,10.0,1999.658,0.144,21.307,0.857,881.98804,0.13352905,14.749343,0.8071845,0.5824755280569177,0.5824755280569177,34.982655412745444
SP,ANA,2151008,Panorama,-21.35,-51.85,265.0,1974.0,1984.0,10.0,2000.0,0.101,23.017,0.867,966.809,0.17305101,36.328568,0.8257744,0.5346005886877057,0.5346005886877057,29.586436273968555
SP,ANA,2151017,Emilianópolis,-20.8333,-51.4833,340.0,1974.0,1984.0,10.0,2000.0,0.11,22.913,0.852,944.3021,0.1574712,5.174419,0.8170968,0.9586077642436923,0.9586077642436923,9.61298612118797
