station_id,reference_key,source_sheet,source_row,station_code,station_name,latitude,longitude,return_period_yr,duration_min,existing_value,gridf_value,bias_pct,K,a,b,c,K_r,a_r,b_r,c_r,abs_bias_pct
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,500,10080,0.8513793584805056,3.562437875795607,318.4313185785532,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.4313185785532
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,100,10080,0.6062342177694588,2.5365780958947197,318.4155267955099,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.4155267955099
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,75,10080,0.570529850925876,2.38716937710323,318.4127041256907,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.4127041256907
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,50,10080,0.5237488912397712,2.1914110623764698,318.4087258283562,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.4087258283562
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,25,10080,0.4524866677505929,1.8932129281089896,318.4019249717461,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.4019249717461
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,10,10080,0.3729412702171289,1.5603599259072265,318.3929348979732,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.3929348979732
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,5,10080,0.32219820499814333,1.3480326146693753,318.3861342980304,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.3861342980304
standard_row27,standard,Standard,27,1739005,Itamaraju,-17.045,-39.5447,2,10080,0.26555701283096866,1.1110298474704587,318.377144563547,4032.86,0.211,28.605,1.06,469.126220703125,0.2110234498977661,15.83702564239502,0.6715766191482544,318.377144563547
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,75,5,238.76104402432503,997.9287235004174,317.96128324801106,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,317.96128324801106
disaggregation_row88,disaggregation,Disaggregation,88,,,-19.6967,-56.2828,500,10080,0.9790755684577577,4.090213913931569,317.7628413682597,6252.52,0.163,32.96,1.06,1454.85400390625,0.2448670119047165,5.8946452140808105,0.802245557308197,317.7628413682597
standard_row399,standard,Standard,399,2951003,Bento Gonçalves,-29.15,-51.5167,100,5,250.6992755552793,1046.1795770197689,317.3045872201118,704.7,0.1696,7.1,0.7278,2487.527099609375,0.1641341596841812,1.342369556427002,0.8780661225318909,317.3045872201118
standard_row261,standard,Standard,261,1853000,Fazenda Taquari,-17.8111,-53.28889999,100,480,5.116296207164415,21.339505172030865,317.0889312887883,7964.394,0.228,21.612,1.351,943.5822143554688,0.2092873454093933,2.727005958557129,0.7691503763198853,317.0889312887883
disaggregation_row62,disaggregation,Disaggregation,62,,,-17.8308,-54.31309999,5,5,165.13253401352586,686.8834283491051,315.9588735511338,5690.78,0.163,32.38,1.05,2044.4697265625,0.25006216764450073,0.3006170094013214,0.8952919244766235,315.9588735511338
standard_row154,standard,Standard,154,1943002,Conceição do Mato Dentro (ANEEL),-19.0167,-43.4442,5,10080,0.1764428720388935,0.7308284228450042,314.20116006947944,9459.772,0.23,34.548,1.221,2301.668701171875,0.15907706320285797,23.045703887939453,0.9013510942459106,314.20116006947944
