city_label,integrated_absolute_bias
Santa Rita dOeste (Sao Paulo),410.20833333333337
Alto Caparao (Minas Gerais),410.0416666666667
Marinopolis (Sao Paulo),410.0416666666667
Pontalinda (Sao Paulo),409.91666666666663
Turmalina (Sao Paulo),409.91666666666663
Tiete (Sao Paulo),409.75
Canela (Rio Grande do Sul),409.75
Divino (Minas Gerais),409.70833333333337
Sao Jose do Cedro (Santa Catarina),409.625
Alfredo Vasconcelos (Minas Gerais),409.5
Sao Joao da Parauna (Goias),409.5
Floreal (Sao Paulo),409.4166666666667
Jussara (Parana),409.375
Boituva (Sao Paulo),409.25
Sabino (Sao Paulo),409.2083333333333
Sao Romao (Minas Gerais),409.16666666666663
Francisco Beltrao (Parana),409.125
Alpercata (Minas Gerais),409.04166666666663
Engenheiro Caldas (Minas Gerais),409.0
Planalto (Bahia),408.9583333333333
Selviria (Mato Grosso do Sul),408.875
Terra Boa (Parana),408.7916666666667
Sao Joao de Iracema (Sao Paulo),408.625
Rio Bonito do Iguacu (Parana),408.625
Jundiai do Sul (Parana),408.58333333333337
Vitoria Brasil (Sao Paulo),408.375
Fernandopolis (Sao Paulo),408.2916666666667
Suzanapolis (Sao Paulo),408.16666666666663
Aspasia (Sao Paulo),407.9166666666667
Planalto (Sao Paulo),407.9166666666667
Governador Valadares (Minas Gerais),407.875
Campinas (Sao Paulo),407.7083333333333
Ipero (Sao Paulo),407.6666666666667
Pereiras (Sao Paulo),407.54166666666663
Guatambu (Santa Catarina),407.4583333333333
Nova Canaa Paulista (Sao Paulo),407.0833333333333
Parisi (Sao Paulo),407.0416666666667
Sulina (Parana),406.91666666666663
Minas Novas (Minas Gerais),406.375
Sao Joao (Parana),406.375
Barbosa (Sao Paulo),406.29166666666663
Urania (Sao Paulo),406.25
Sao Francisco (Sao Paulo),406.25
Porangaba (Sao Paulo),406.04166666666663
Guarara (Minas Gerais),405.91666666666663
Paracatu (Minas Gerais),405.79166666666663
Jales (Sao Paulo),405.75
Japura (Parana),405.75
Alto Alegre do Pindare (Maranhao),405.66666666666663
Balsamo (Sao Paulo),405.66666666666663
Alvarenga (Minas Gerais),405.5
Paranapua (Sao Paulo),405.375
Natividade (Tocantins),405.33333333333337
Mesopolis (Sao Paulo),405.3333333333333
Tarumirim (Minas Gerais),405.29166666666663
Ipanema (Minas Gerais),405.125
Fernandes Tourinho (Minas Gerais),405.04166666666663
Nova Lima (Minas Gerais),404.8333333333333
Xanxere (Santa Catarina),404.70833333333337
Flor da Serra do Sul (Parana),404.33333333333337
Araruama (Rio de Janeiro),404.2916666666667
Sorocaba (Sao Paulo),404.2916666666667
Caete (Minas Gerais),404.25
Itabira (Minas Gerais),404.0416666666667
Nhandeara (Sao Paulo),403.95833333333337
Para de Minas (Minas Gerais),403.7916666666667
Laranjal Paulista (Sao Paulo),403.66666666666663
Mateus Leme (Minas Gerais),403.375
Santa Albertina (Sao Paulo),403.33333333333337
Roncador (Parana),403.2916666666667
Estrela dOeste (Sao Paulo),403.2916666666667
Antonio Joao (Mato Grosso do Sul),403.25
Santa Maria da Serra (Sao Paulo),402.83333333333337
Raposos (Minas Gerais),402.8333333333333
Sao Joao das Duas Pontes (Sao Paulo),402.79166666666663
Jequeri (Minas Gerais),402.66666666666663
Artur Nogueira (Sao Paulo),402.5833333333333
Cachoeira de Goias (Goias),402.54166666666663
Charqueada (Sao Paulo),402.45833333333337
Caiaponia (Goias),402.45833333333337
Peabiru (Parana),402.375
Jumirim (Sao Paulo),402.2916666666667
Cerquilho (Sao Paulo),402.2916666666667
Avanhandava (Sao Paulo),402.29166666666663
Santa Cruz do Escalvado (Minas Gerais),402.29166666666663
Piedade de Ponte Nova (Minas Gerais),402.29166666666663
Sales (Sao Paulo),402.29166666666663
Jaguariuna (Sao Paulo),402.2083333333333
Holambra (Sao Paulo),402.2083333333333
Mairinque (Sao Paulo),402.0416666666667
Nova Uniao (Minas Gerais),401.83333333333337
Sem-Peixe (Minas Gerais),401.70833333333337
Simolandia (Goias),401.66666666666663
Aurilandia (Goias),401.625
Amapora (Parana),401.4166666666667
Tapirai (Minas Gerais),401.375
Iuna (Espirito Santo),401.33333333333337
Monte Alto (Sao Paulo),401.29166666666663
Lucas do Rio Verde (Mato Grosso),401.29166666666663
Onca de Pitangui (Minas Gerais),401.16666666666663
Leme do Prado (Minas Gerais),401.0416666666667
Luz (Minas Gerais),401.0
Uniao Paulista (Sao Paulo),401.0
Panama (Goias),400.95833333333337
Laranjal (Parana),400.79166666666663
Diorama (Goias),400.70833333333337
Senhora dos Remedios (Minas Gerais),400.66666666666663
Nova Santa Rita (Rio Grande do Sul),400.5833333333333
Pancas (Espirito Santo),400.4583333333333
Mirador (Parana),400.33333333333337
Conselheiro Mairinck (Parana),400.29166666666663
Montes Claros de Goias (Goias),400.25
Luiziana (Parana),400.08333333333337
Aguas de Sao Pedro (Sao Paulo),399.875
Chale (Minas Gerais),399.83333333333337
Sitio dAbadia (Goias),399.75
Nipoa (Sao Paulo),399.4583333333333
Conceicao de Ipanema (Minas Gerais),399.41666666666663
Riversul (Sao Paulo),399.33333333333337
Minduri (Minas Gerais),399.25
Guaranta (Sao Paulo),399.1666666666667
Andira (Parana),399.08333333333337
Presidente Alves (Sao Paulo),399.0833333333333
Votorantim (Sao Paulo),398.7083333333333
Ipiacu (Minas Gerais),398.54166666666663
Paraiso do Norte (Parana),398.33333333333337
Moncoes (Sao Paulo),398.29166666666663
Tomazina (Parana),398.25
Jose Bonifacio (Sao Paulo),398.25
Itu (Sao Paulo),398.20833333333337
Cachoeira Dourada (Goias),398.0
Cafelandia (Sao Paulo),397.875
Frutal (Minas Gerais),397.875
Diamantina (Minas Gerais),397.66666666666663
Martinho Campos (Minas Gerais),397.4583333333333
Sao Goncalo do Rio Abaixo (Minas Gerais),397.20833333333337
Mucum (Rio Grande do Sul),397.2083333333333
Santa Tereza (Rio Grande do Sul),397.2083333333333
Bofete (Sao Paulo),396.83333333333337
Datas (Minas Gerais),396.79166666666663
Capela do Alto (Sao Paulo),396.5416666666667
Jatai (Goias),396.5416666666667
Tufilandia (Maranhao),396.54166666666663
Macatuba (Sao Paulo),396.54166666666663
Urucania (Minas Gerais),396.4583333333333
Roseira (Sao Paulo),396.25
Sonora (Mato Grosso do Sul),396.20833333333337
Torrinha (Sao Paulo),396.2083333333333
Ponta Pora (Mato Grosso do Sul),396.16666666666663
Tupandi (Rio Grande do Sul),396.16666666666663
Araras (Sao Paulo),395.70833333333337
Itapura (Sao Paulo),395.7083333333333
Candido Mota (Sao Paulo),395.66666666666663
Herculandia (Sao Paulo),395.625
Aluminio (Sao Paulo),395.58333333333337
Sao Manuel (Sao Paulo),395.29166666666663
Carmo do Paranaiba (Minas Gerais),395.29166666666663
Turiuba (Sao Paulo),395.25
Nova Laranjeiras (Parana),395.20833333333337
Dumont (Sao Paulo),395.125
Mato Rico (Parana),395.08333333333337
Sao Domingos do Prata (Minas Gerais),395.0
Ponte Preta (Rio Grande do Sul),395.0
Jaci (Sao Paulo),394.9583333333333
Biquinhas (Minas Gerais),394.70833333333337
Sertaozinho (Sao Paulo),394.70833333333337
Setubinha (Minas Gerais),394.58333333333337
Salto de Pirapora (Sao Paulo),394.4166666666667
Votuporanga (Sao Paulo),394.33333333333337
Aracoiaba da Serra (Sao Paulo),394.3333333333333
Mirassol (Sao Paulo),394.20833333333337
Tatui (Sao Paulo),394.1666666666667
Abatia (Parana),394.16666666666663
Nova Era (Minas Gerais),394.16666666666663
Itabera (Sao Paulo),394.08333333333337
Itanhomi (Minas Gerais),394.08333333333337
Monte Aprazivel (Sao Paulo),393.83333333333337
Conchal (Sao Paulo),393.7916666666667
Guatapara (Sao Paulo),393.58333333333337
Valinhos (Sao Paulo),393.4166666666667
Pitangui (Minas Gerais),393.33333333333337
Palminopolis (Goias),393.33333333333337
Sebastianopolis do Sul (Sao Paulo),393.2916666666667
Bora (Sao Paulo),393.125
Aparecida dOeste (Sao Paulo),393.08333333333337
Neves Paulista (Sao Paulo),392.9583333333333
Palestina de Goias (Goias),392.58333333333337
Pitangueiras (Sao Paulo),392.45833333333337
Ipupiara (Bahia),392.375
Pratania (Sao Paulo),392.08333333333337
Sao Carlos do Ivai (Parana),392.08333333333337
Dourados (Mato Grosso do Sul),392.08333333333337
Bocaina (Sao Paulo),391.875
Cesario Lange (Sao Paulo),391.75
Iguatama (Minas Gerais),391.625
Avai (Sao Paulo),391.625
Campo Mourao (Parana),391.45833333333337
Jaupaci (Goias),391.41666666666663
Barra Bonita (Sao Paulo),391.0833333333333
Apore (Goias),390.20833333333337
Monte Belo do Sul (Rio Grande do Sul),390.2083333333333
Quadra (Sao Paulo),389.875
Ipeuna (Sao Paulo),389.54166666666663
Macaubal (Sao Paulo),389.5
Rio Claro (Sao Paulo),389.45833333333337
Itambaraca (Parana),389.375
Gastao Vidigal (Sao Paulo),389.33333333333337
Caparao (Minas Gerais),388.625
Gurinhata (Minas Gerais),388.625
Oratorios (Minas Gerais),388.625
Areiopolis (Sao Paulo),388.54166666666663
Sao Domingos do Norte (Espirito Santo),388.54166666666663
Bom Despacho (Minas Gerais),388.375
Lagoa Mirim (Rio Grande do Sul),388.25
Douradina (Mato Grosso do Sul),388.1666666666667
Gouveia (Minas Gerais),388.125
Palmital (Parana),387.83333333333337
Poloni (Sao Paulo),387.45833333333337
Itacambira (Minas Gerais),387.4166666666667
Bom Jesus do Amparo (Minas Gerais),387.2916666666667
Trabiju (Sao Paulo),387.25
Dirce Reis (Sao Paulo),387.2083333333333
Amorinopolis (Goias),387.04166666666663
Alto Alegre (Sao Paulo),387.0
Arame (Maranhao),386.95833333333337
Ivolandia (Goias),386.875
Cruzilia (Minas Gerais),386.7916666666667
Japaraiba (Minas Gerais),386.75
Sao Valerio (Tocantins),386.75
Arcos (Minas Gerais),386.66666666666663
Torre de Pedra (Sao Paulo),386.41666666666663
Ipora (Goias),385.875
Marilena (Parana),385.7916666666667
Itupeva (Sao Paulo),385.7916666666667
Britania (Goias),385.75
Mathias Lobato (Minas Gerais),385.625
Perolandia (Goias),385.16666666666663
Nova Alianca do Ivai (Parana),385.125
Serra Nova Dourada (Mato Grosso),385.08333333333337
Pindare-Mirim (Maranhao),385.04166666666663
Moema (Minas Gerais),384.95833333333337
Arroio Grande (Rio Grande do Sul),384.75
Taquaritinga (Sao Paulo),384.33333333333337
Taquaral (Sao Paulo),384.25
Botucatu (Sao Paulo),384.2083333333333
Olhos-dAgua (Minas Gerais),383.9166666666667
Moipora (Goias),383.875
Barao de Cocais (Minas Gerais),383.7916666666667
Gravatai (Rio Grande do Sul),383.7916666666667
Cedral (Sao Paulo),383.79166666666663
Marquinho (Parana),383.75
Bandeira (Minas Gerais),383.6666666666667
Bady Bassitt (Sao Paulo),383.625
Penapolis (Sao Paulo),383.58333333333337
Laranjeiras do Sul (Parana),383.54166666666663
Wenceslau Braz (Parana),383.41666666666663
Januaria (Minas Gerais),383.3333333333333
Cabo Frio (Rio de Janeiro),383.2916666666667
Senador Cortes (Minas Gerais),383.29166666666663
Santo Antonio do Aventureiro (Minas Gerais),383.29166666666663
Leandro Ferreira (Minas Gerais),383.0
Alambari (Sao Paulo),382.875
Deodapolis (Mato Grosso do Sul),382.875
Capitao Andrade (Minas Gerais),382.83333333333337
Pains (Minas Gerais),382.6666666666667
Brotas (Sao Paulo),382.58333333333337
Tupa (Sao Paulo),382.25
Olimpia (Sao Paulo),382.25
General Salgado (Sao Paulo),382.2083333333333
Nova Castilho (Sao Paulo),382.2083333333333
Sarapui (Sao Paulo),382.16666666666663
Paraguacu Paulista (Sao Paulo),381.91666666666663
Quilombo (Santa Catarina),381.70833333333337
Seara (Santa Catarina),381.375
Axixa do Tocantins (Tocantins),381.16666666666663
Xavantina (Santa Catarina),381.0416666666667
Arenopolis (Goias),380.875
Governador Lindenberg (Espirito Santo),380.7083333333333
Entre Rios (Santa Catarina),380.6666666666667
Aguia Branca (Espirito Santo),380.4583333333333
Ipuacu (Santa Catarina),380.20833333333337
Coronel Pilar (Rio Grande do Sul),380.1666666666667
Moncao (Maranhao),380.0
Nova Londrina (Parana),379.75
Pereira Barreto (Sao Paulo),379.625
Dom Silverio (Minas Gerais),379.5833333333333
Sao Vicente Ferrer (Maranhao),379.5833333333333
Olinda Nova do Maranhao (Maranhao),379.5
Lagoa da Prata (Minas Gerais),379.25
Alto Rio Novo (Espirito Santo),379.25
Engenheiro Beltrao (Parana),379.0
Arco-Iris (Sao Paulo),378.79166666666663
Capinopolis (Minas Gerais),378.75
Cabreuva (Sao Paulo),378.75
Catas Altas (Minas Gerais),378.70833333333337
Santa Barbara (Minas Gerais),378.625
Penalva (Maranhao),378.45833333333337
Pratinha (Minas Gerais),378.375
Santa Luzia (Maranhao),378.33333333333337
Montalvania (Minas Gerais),378.33333333333337
Dobrada (Sao Paulo),378.33333333333337
Joao Monlevade (Minas Gerais),378.2083333333333
Jaboti (Parana),377.91666666666663
Sao Pedro (Sao Paulo),377.91666666666663
Guaruja do Sul (Santa Catarina),377.875
Imbau (Parana),377.875
Ribeirao do Pinhal (Parana),377.70833333333337
Rio Acima (Minas Gerais),377.625
Bela Vista de Minas (Minas Gerais),377.5833333333333
Fazenda Nova (Goias),377.54166666666663
Auriflama (Sao Paulo),377.5
Maripa de Minas (Minas Gerais),377.4166666666667
Conceicao do Para (Minas Gerais),377.0
Comendador Gomes (Minas Gerais),376.875
Ituiutaba (Minas Gerais),376.6666666666667
Taiacu (Sao Paulo),376.6666666666667
Mar de Espanha (Minas Gerais),376.58333333333337
Cachoeirinha (Rio Grande do Sul),376.2916666666667
Virmond (Parana),376.29166666666663
Irapua (Sao Paulo),376.25
Cantagalo (Parana),376.125
Igaracu do Tiete (Sao Paulo),376.0833333333333
Pirajui (Sao Paulo),375.9166666666667
Guarei (Sao Paulo),375.70833333333337
Paraibano (Maranhao),375.5416666666667
Santo Antonio de Posse (Sao Paulo),375.16666666666663
Israelandia (Goias),375.0833333333333
Guapimirim (Rio de Janeiro),374.875
Brumadinho (Minas Gerais),374.83333333333337
Uchoa (Sao Paulo),374.79166666666663
Bela Vista do Maranhao (Maranhao),374.75
Reserva (Parana),374.54166666666663
Bambui (Minas Gerais),374.20833333333337
Ivai (Parana),374.125
Nova Alianca (Sao Paulo),374.0416666666667
Santa Ines (Maranhao),373.70833333333337
Palmeiras do Tocantins (Tocantins),373.66666666666663
Garibaldi (Rio Grande do Sul),373.625
Novo Horizonte do Norte (Mato Grosso),373.45833333333337
Potirendaba (Sao Paulo),373.33333333333337
Morrinhos (Goias),373.0833333333333
Buriticupu (Maranhao),372.95833333333337
Ponte Serrada (Santa Catarina),372.9166666666667
Ressaquinha (Minas Gerais),372.91666666666663
Sao Bento (Maranhao),372.79166666666663
Cipotanea (Minas Gerais),372.75
Barbacena (Minas Gerais),372.54166666666663
Zacarias (Sao Paulo),372.5
Nova Luzitania (Sao Paulo),372.5
Planalto Alegre (Santa Catarina),372.375
Itapetininga (Sao Paulo),371.875
Salto da Divisa (Minas Gerais),371.83333333333337
Tibagi (Parana),371.54166666666663
Bauru (Sao Paulo),371.41666666666663
Tabapua (Sao Paulo),370.9583333333333
Tamboara (Parana),370.875
Itapirapua (Goias),370.83333333333337
Caseara (Tocantins),370.625
Santo Hipolito (Minas Gerais),370.58333333333337
Guaraciaba (Santa Catarina),370.4583333333333
Monjolos (Minas Gerais),370.375
Itapeva (Sao Paulo),370.29166666666663
Floriano (Piaui),370.1666666666667
Sao Gabriel da Palha (Espirito Santo),369.91666666666663
Abelardo Luz (Santa Catarina),369.79166666666663
Doresopolis (Minas Gerais),369.625
Sud Mennucci (Sao Paulo),369.58333333333337
Inocencia (Mato Grosso do Sul),369.45833333333337
Canoas (Rio Grande do Sul),369.25
Guzolandia (Sao Paulo),369.16666666666663
Santa Amelia (Parana),369.125
Carlos Barbosa (Rio Grande do Sul),368.8333333333333
Nova Itaberaba (Santa Catarina),368.70833333333337
Goioxim (Parana),368.7083333333333
Sao Raimundo do Doca Bezerra (Maranhao),368.66666666666663
Lourdes (Sao Paulo),368.58333333333337
Sao Tome das Letras (Minas Gerais),368.5
Porto Barreiro (Parana),368.33333333333337
Leme (Sao Paulo),368.20833333333337
Aguas Frias (Santa Catarina),368.1666666666667
Felixlandia (Minas Gerais),368.125
Japira (Parana),368.0833333333333
Ipueiras (Tocantins),368.0
Irupi (Espirito Santo),367.9583333333333
Merces (Minas Gerais),367.875
Divinopolis do Tocantins (Tocantins),367.875
Bento Goncalves (Rio Grande do Sul),367.83333333333337
Ipumirim (Santa Catarina),367.66666666666663
Cajari (Maranhao),367.41666666666663
Vale do Anari (Rondonia),367.375
Taparuba (Minas Gerais),367.3333333333333
Itapora (Mato Grosso do Sul),367.29166666666663
Luiziania (Sao Paulo),367.08333333333337
Ribeirao Bonito (Sao Paulo),366.95833333333337
Rio Doce (Minas Gerais),366.7083333333333
Passos Maia (Santa Catarina),366.625
Santa Maria do Oeste (Parana),366.45833333333337
Louveira (Sao Paulo),366.375
Vinhedo (Sao Paulo),366.375
Santa Vitoria do Palmar (Rio Grande do Sul),366.20833333333337
Buri (Sao Paulo),366.08333333333337
Ibia (Minas Gerais),366.04166666666663
Potim (Sao Paulo),365.83333333333337
Firminopolis (Goias),365.75
Argirita (Minas Gerais),365.625
Alvinopolis (Minas Gerais),365.5833333333333
Rincao (Sao Paulo),365.5416666666667
Juruena (Mato Grosso),365.5
Angelica (Mato Grosso do Sul),365.4583333333333
Sao Roque (Sao Paulo),365.41666666666663
Rio Piracicaba (Minas Gerais),365.2083333333333
Santa Mariana (Parana),365.125
Santo Antonio do Aracangua (Sao Paulo),364.875
Sao Luiz do Paraitinga (Sao Paulo),364.66666666666663
Aperibe (Rio de Janeiro),364.58333333333337
Medeiros (Minas Gerais),364.41666666666663
Franciscopolis (Minas Gerais),364.375
Sao Jorge do Ivai (Parana),364.08333333333337
Piedade (Sao Paulo),363.95833333333337
Harmonia (Rio Grande do Sul),363.875
Sao Jose do Sul (Rio Grande do Sul),363.875
Araujos (Minas Gerais),363.66666666666663
Mendonca (Sao Paulo),363.5416666666667
Igarape do Meio (Maranhao),363.5
Sao Miguel do Fidalgo (Piaui),363.41666666666663
Itauna do Sul (Parana),363.375
Rondolandia (Mato Grosso),363.33333333333337
Guairaca (Parana),363.20833333333337
Aracariguama (Sao Paulo),363.16666666666663
Quata (Sao Paulo),363.125
Bataypora (Mato Grosso do Sul),362.9166666666667
Mogi Mirim (Sao Paulo),362.79166666666663
Taruma (Sao Paulo),362.75
Taquarivai (Sao Paulo),362.6666666666667
Portelandia (Goias),362.625
Iretama (Parana),362.5416666666667
Tucuma (Para),362.54166666666663
Piranhas (Goias),362.33333333333337
Bom Jardim de Goias (Goias),362.25
Espera Feliz (Minas Gerais),362.25
Flores da Cunha (Rio Grande do Sul),362.2083333333333
Palmeiras de Goias (Goias),362.125
Itaipava do Grajau (Maranhao),362.0416666666667
Lajinha (Minas Gerais),362.04166666666663
Jose Goncalves de Minas (Minas Gerais),361.9166666666667
Alto Rio Doce (Minas Gerais),361.75
Machadinho DOeste (Rondonia),361.54166666666663
Brauna (Sao Paulo),361.45833333333337
Rio da Conceicao (Tocantins),361.375
Humaita (Amazonas),361.25
Brejo Alegre (Sao Paulo),361.20833333333337
Nova Serrana (Minas Gerais),360.875
Cajobi (Sao Paulo),360.70833333333337
Severinia (Sao Paulo),360.58333333333337
Pelotas (Rio Grande do Sul),360.5416666666667
Pedro Gomes (Mato Grosso do Sul),360.41666666666663
Buritama (Sao Paulo),360.1666666666667
Canaa (Minas Gerais),360.16666666666663
Mariana (Minas Gerais),360.16666666666663
Saquarema (Rio de Janeiro),360.125
Pedra do Anta (Minas Gerais),360.04166666666663
Pilar do Sul (Sao Paulo),360.0
Vista Alegre do Alto (Sao Paulo),360.0
Caxias do Sul (Rio Grande do Sul),359.95833333333337
Nova Padua (Rio Grande do Sul),359.79166666666663
Palma Sola (Santa Catarina),359.79166666666663
Ponte Nova (Minas Gerais),359.79166666666663
Gabriel Monteiro (Sao Paulo),359.70833333333337
Altamira do Maranhao (Maranhao),359.5833333333333
Arinos (Minas Gerais),359.5833333333333
Sapezal (Mato Grosso),359.54166666666663
Ipiranga (Parana),359.45833333333337
Igrapiuna (Bahia),359.4583333333333
Ibira (Sao Paulo),359.4166666666667
Nova Monte Verde (Mato Grosso),359.4166666666667
Matinha (Maranhao),359.29166666666663
Itirapina (Sao Paulo),359.25
